City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Qaqortoq,GL,2022-03-08 18:02:56,60.7167,-46.0333,19.9,62,48,4.83
292,Djenne,ML,2022-03-08 18:02:57,13.9061,-4.5533,89.92,7,14,10.94
293,Severodvinsk,RU,2022-03-08 18:02:57,64.5635,39.8302,1.51,91,100,7.34
294,Ahipara,NZ,2022-03-08 18:02:58,-35.1667,173.1667,68.22,68,43,8.79
295,Macherla,IN,2022-03-08 18:02:58,16.4833,79.4333,79.68,50,65,7.87
296,Saeby,DK,2022-03-08 18:02:59,57.3319,10.5225,39.13,85,6,6.04
297,Okhotsk,RU,2022-03-08 18:02:59,59.3833,143.3,8.58,77,100,15.59
298,Kenai,US,2022-03-08 18:01:50,60.5544,-151.2583,31.03,86,99,5.23
299,Anloga,GH,2022-03-08 18:03:00,5.7947,0.8973,83.34,78,15,13.53
300,Severnoye,RU,2022-03-08 18:03:00,56.3491,78.3619,0.48,92,100,12.55
301,Ljubinje,BA,2022-03-08 18:03:01,42.9508,18.0886,38.03,51,5,15.39
302,Codrington,AU,2022-03-08 18:03:01,-38.2667,141.9667,59.94,79,100,16.75
303,Bathsheba,BB,2022-03-08 18:03:02,13.2167,-59.5167,80.22,67,100,15.99
304,Bayshore Gardens,US,2022-03-08 18:03:02,27.4253,-82.5904,88.21,70,40,13.69
305,Gravdal,NO,2022-03-08 18:03:02,68.1214,13.5031,35.28,93,100,9.89
306,San Cristobal,VE,2022-03-08 18:03:03,7.7669,-72.225,81.63,48,71,2.35
307,Morehead,US,2022-03-08 18:03:04,37.2711,-87.1764,42.85,62,100,1.99
308,Bonavista,CA,2022-03-08 18:03:04,48.6499,-53.1147,42.12,98,100,26.69
309,Manokwari,ID,2022-03-08 18:03:05,-0.8667,134.0833,77.02,82,99,4.05
310,Nautla,MX,2022-03-08 18:03:05,20.2167,-96.7833,70.12,84,100,7.94
311,Takhtamygda,RU,2022-03-08 18:03:06,54.1,123.5667,10.31,97,100,3.18
312,Portland,US,2022-03-08 18:02:49,45.5234,-122.6762,47.52,91,100,5.99
313,Acari,PE,2022-03-08 18:03:06,-15.4311,-74.6158,81.1,61,98,6.91
314,Vondrozo,MG,2022-03-08 18:03:07,-22.8167,47.2833,68.49,97,33,0.76
315,Goodlettsville,US,2022-03-08 18:03:07,36.3231,-86.7133,49.21,59,98,4.97
316,Bantou,CN,2022-03-08 18:03:08,26.2151,117.4893,51.53,75,0,1.95
317,San Carlos De Bariloche,AR,2022-03-08 18:02:19,-41.1456,-71.3082,50.16,90,98,16.24
318,Shenzhen,CN,2022-03-08 18:01:47,22.5455,114.0683,62.98,72,1,7.54
319,Talnakh,RU,2022-03-08 18:04:08,69.4865,88.3972,-27.94,94,100,3.94
320,Sioux Lookout,CA,2022-03-08 18:04:09,50.1001,-91.917,26.98,86,100,11.5
321,Vila Franca Do Campo,PT,2022-03-08 18:04:09,37.7167,-25.4333,63.19,88,100,24.74
322,Goianapolis,BR,2022-03-08 18:02:14,-16.5106,-49.0239,80.64,51,36,8.41
323,Port Hardy,CA,2022-03-08 18:04:10,50.6996,-127.4199,46.76,86,100,7.45
324,Leshukonskoye,RU,2022-03-08 18:04:10,64.8989,45.7622,-4.23,98,100,3.94
325,Xining,CN,2022-03-08 18:01:54,36.6167,101.7667,44.82,37,92,1.95
326,Tumut,AU,2022-03-08 18:04:11,-35.3,148.2167,59.05,85,100,1.39
327,Sulangan,PH,2022-03-08 18:04:12,11.1373,123.7228,79.68,85,99,20.74
328,Luderitz,NA,2022-03-08 18:04:12,-26.6481,15.1594,70.07,75,0,17.74
329,Nome,US,2022-03-08 18:04:12,64.5011,-165.4064,24.87,86,100,10.36
330,Ambilobe,MG,2022-03-08 18:04:13,-13.2,49.05,75.33,95,100,1.77
331,Constitucion,CL,2022-03-08 18:01:53,-35.3333,-72.4167,65.35,63,0,9.17
332,Atlantic Beach,US,2022-03-08 18:04:13,30.3344,-81.3987,89.01,79,75,10.36
333,Mitu,CO,2022-03-08 18:04:14,1.1983,-70.1733,85.19,64,84,4.16
334,Akdepe,TM,2022-03-08 18:04:15,42.0551,59.3788,42.8,35,92,10.13
335,Ancud,CL,2022-03-08 18:02:10,-41.8697,-73.8203,61.43,63,84,20.4
336,Srednekolymsk,RU,2022-03-08 18:04:15,67.45,153.6833,-4.04,91,100,5.93
337,Alyangula,AU,2022-03-08 18:04:16,-13.8483,136.4192,82.49,80,77,7.09
338,Curup,ID,2022-03-08 18:04:16,-3.4667,102.5333,67.66,94,96,0.87
339,Matay,EG,2022-03-08 18:04:16,28.419,30.7792,71.56,26,46,5.99
340,Marsh Harbour,BS,2022-03-08 18:04:17,26.5412,-77.0636,76.42,74,0,15.32
341,Tabas,IR,2022-03-08 18:04:17,33.5959,56.9244,64.62,41,32,4.07
342,Turangi,NZ,2022-03-08 18:04:18,-39.0,175.9333,51.75,97,33,2.46
343,Nioro,GM,2022-03-08 18:04:18,13.35,-15.75,99.43,8,62,8.41
344,Tautira,PF,2022-03-08 18:04:19,-17.7333,-149.15,82.42,75,85,12.77
345,Jamnagar,IN,2022-03-08 18:00:27,22.4667,70.0667,75.67,63,0,8.41
346,Mantua,IT,2022-03-08 18:00:42,45.1667,10.7833,45.45,54,22,1.01
347,Kamenka,RU,2022-03-08 18:04:20,51.3223,42.7678,23.76,97,100,3.49
348,Severo-Kurilsk,RU,2022-03-08 18:04:20,50.6789,156.125,29.26,91,80,5.12
349,Oranjestad,AW,2022-03-08 18:04:21,12.524,-70.027,87.75,55,40,18.41
350,Melnikovo,RU,2022-03-08 18:04:21,56.5558,84.085,9.16,88,100,11.72
351,Fortuna,US,2022-03-08 18:04:21,40.5982,-124.1573,49.98,96,0,4.61
352,Ulaangom,MN,2022-03-08 18:04:22,49.9811,92.0667,7.61,84,31,6.44
353,Carutapera,BR,2022-03-08 18:04:22,-1.195,-46.02,82.15,82,95,7.09
354,Baykit,RU,2022-03-08 18:04:23,61.67,96.37,17.46,97,100,0.89
355,Sangar,RU,2022-03-08 18:04:23,63.9242,127.4739,-17.23,100,97,2.75
356,Atar,MR,2022-03-08 18:04:24,20.5169,-13.0499,84.02,7,11,11.14
357,Bath,GB,2022-03-08 18:03:22,51.3779,-2.3591,50.41,83,98,10.58
358,Paamiut,GL,2022-03-08 18:04:24,61.994,-49.6678,19.47,77,100,5.73
359,Kyzyl-Suu,KG,2022-03-08 18:04:25,42.3414,78.0056,35.76,65,99,5.57
360,Abu Samrah,SY,2022-03-08 18:04:25,35.3029,37.1841,53.01,75,84,2.8
361,Boa Vista,BR,2022-03-08 18:04:26,2.8197,-60.6733,85.98,54,40,8.05
362,Viedma,AR,2022-03-08 18:00:57,-40.8135,-62.9967,86.43,17,90,24.94
363,Shubarshi,KZ,2022-03-08 18:04:26,48.5872,57.1869,14.36,95,36,9.28
364,Vestmannaeyjar,IS,2022-03-08 18:04:27,63.4427,-20.2734,43.79,81,40,36.82
365,Shingu,JP,2022-03-08 18:00:08,33.7333,135.9833,36.91,59,20,5.84
366,Bukachacha,RU,2022-03-08 18:05:27,52.9833,116.9167,20.52,98,100,2.53
367,Dumka,IN,2022-03-08 18:05:28,24.2667,87.25,74.35,22,4,4.97
368,Tabory,RU,2022-03-08 18:05:29,58.5198,64.5495,-13.92,100,53,0.69
369,Port Blair,IN,2022-03-08 18:05:29,11.6667,92.75,78.84,89,40,0.0
370,Upington,ZA,2022-03-08 18:05:29,-28.4478,21.2561,80.85,44,20,14.7
371,Richards Bay,ZA,2022-03-08 18:05:30,-28.783,32.0377,74.75,80,95,5.46
372,Khurba,RU,2022-03-08 18:05:30,50.4072,136.8819,7.39,98,100,2.04
373,Caravelas,BR,2022-03-08 18:05:31,-17.7125,-39.2481,83.34,62,5,8.52
374,Del Rio,US,2022-03-08 18:01:09,29.3627,-100.8968,59.43,27,36,2.13
375,Altay,CN,2022-03-08 18:05:31,47.8667,88.1167,23.27,84,79,6.06
376,Brandys Nad Labem-Stara Boleslav,CZ,2022-03-08 18:05:32,50.1871,14.6633,42.58,50,6,2.06
377,Lucea,JM,2022-03-08 18:05:32,18.451,-78.1736,75.85,71,3,13.89
378,Verkhnyaya Toyma,RU,2022-03-08 18:05:33,62.2349,44.9985,-9.02,99,78,0.78
379,Hojai,IN,2022-03-08 18:05:33,26.0,92.8667,71.78,39,0,1.92
380,Plouzane,FR,2022-03-08 18:05:34,48.3833,-4.6167,52.12,76,40,13.8
381,Vanimo,PG,2022-03-08 18:05:34,-2.6741,141.3028,75.6,89,97,3.0
382,Lagoa,PT,2022-03-08 18:05:35,39.05,-27.9833,60.03,84,88,31.12
383,Grand-Lahou,CI,2022-03-08 18:05:35,5.1367,-5.0242,80.65,83,48,6.26
384,San Martin,AR,2022-03-08 18:05:35,-33.081,-68.4681,87.1,26,0,12.21
385,Gagatli,RU,2022-03-08 18:05:36,42.8013,46.2916,25.88,86,72,5.57
386,Doha,QA,2022-03-08 18:05:36,25.2867,51.5333,73.71,80,0,9.22
387,Mazyr,BY,2022-03-08 18:05:37,52.0495,29.2456,24.17,71,77,10.54
388,Linhares,BR,2022-03-08 18:05:37,-19.3911,-40.0722,85.44,57,44,9.35
389,Dandong,CN,2022-03-08 18:05:38,40.1292,124.3947,32.92,85,0,2.28
390,Warwick,US,2022-03-08 18:00:44,41.7001,-71.4162,46.09,35,7,5.01
391,Mandera,KE,2022-03-08 18:05:38,3.9366,41.867,89.46,25,41,6.35
392,Conceicao Do Castelo,BR,2022-03-08 18:05:39,-20.3683,-41.2439,76.77,72,24,3.15
393,Varna,BG,2022-03-08 18:05:39,43.2167,27.9167,33.87,88,0,4.61
394,Middle Island,US,2022-03-08 18:05:40,40.8843,-72.9373,46.83,41,75,23.02
395,Karaton,ID,2022-03-08 18:05:40,-6.3424,106.1045,79.95,95,96,4.7
396,Camabatela,AO,2022-03-08 18:05:40,-8.1881,15.375,65.55,96,87,3.65
397,Armidale,AU,2022-03-08 18:05:41,-30.5167,151.65,59.81,93,53,3.71
398,Jangipur,IN,2022-03-08 18:05:41,24.4667,88.0667,75.72,24,2,6.38
399,Fort Nelson,CA,2022-03-08 18:05:42,58.8053,-122.7002,14.88,90,100,3.02
400,Palora,EC,2022-03-08 18:05:42,-1.7,-77.9333,76.98,98,100,0.16
401,San Matias,BO,2022-03-08 18:05:43,-16.3667,-58.4,87.69,59,99,3.74
402,Mugumu,TZ,2022-03-08 18:05:43,-1.85,34.7,62.83,90,58,0.2
403,Bavly,RU,2022-03-08 18:05:44,54.393,53.2602,10.45,96,100,6.96
404,Dingle,PH,2022-03-08 18:05:44,10.9995,122.6711,75.65,91,68,8.99
405,Ilhabela,BR,2022-03-08 18:02:30,-23.7781,-45.3581,84.52,70,98,4.25
406,Andenes,NO,2022-03-08 18:05:45,69.3143,16.1194,32.38,86,0,6.91
407,Dzhebariki-Khaya,RU,2022-03-08 18:05:45,62.2167,135.8,-19.77,100,86,1.36
408,Neftcala,AZ,2022-03-08 18:05:46,39.3742,49.2472,48.2,86,23,9.8
409,Sechura,PE,2022-03-08 18:05:46,-5.5569,-80.8222,86.97,51,64,12.5
410,Solnechnyy,RU,2022-03-08 18:05:47,50.7214,136.6319,8.96,95,94,3.8
411,Trancoso,MX,2022-03-08 18:05:47,22.7333,-102.3667,67.68,15,0,26.6
412,Tarko-Sale,RU,2022-03-08 18:06:48,64.9225,77.785,-24.74,97,70,12.28
413,Port Shepstone,ZA,2022-03-08 18:06:48,-30.7414,30.455,72.93,89,100,9.01
414,Porumbacu De Jos,RO,2022-03-08 18:06:48,45.75,24.45,25.34,80,37,5.39
415,Petropavlovsk-Kamchatskiy,RU,2022-03-08 18:06:49,53.0452,158.6483,21.02,87,97,5.68
416,Araouane,ML,2022-03-08 18:06:49,18.9048,-3.5265,77.09,8,77,8.12
417,Laguna,US,2022-03-08 18:06:50,38.421,-121.4238,64.9,52,0,3.44
418,Souillac,MU,2022-03-08 18:06:50,-20.5167,57.5167,77.38,94,40,3.44
419,Virginia Beach,US,2022-03-08 18:03:38,36.8529,-75.978,57.42,51,0,10.36
420,Umuarama,BR,2022-03-08 18:06:51,-23.7664,-53.325,92.14,38,2,5.44
421,Ndola,ZM,2022-03-08 18:06:51,-12.9587,28.6366,64.9,95,86,4.14
422,Taltal,CL,2022-03-08 18:06:51,-25.4,-70.4833,71.24,73,14,6.33
423,Marawi,PH,2022-03-08 18:06:52,7.9986,124.2928,67.64,97,100,0.87
424,Nuevo Progreso,MX,2022-03-08 18:06:52,23.1667,-97.95,67.89,59,64,3.0
425,Nizhnyaya Tavda,RU,2022-03-08 18:06:53,57.6731,66.1725,-16.13,100,71,3.13
426,El Tigre,VE,2022-03-08 18:06:53,8.8875,-64.2454,89.91,38,100,9.75
427,Spornoye,RU,2022-03-08 18:06:54,50.8448,37.2913,24.82,97,100,6.76
428,Simbahan,PH,2022-03-08 18:06:54,6.3032,120.5836,77.41,90,100,7.31
429,La Orilla,MX,2022-03-08 18:06:55,17.9833,-102.2333,82.92,54,2,7.87
430,Cabra,ES,2022-03-08 18:06:55,37.4725,-4.4421,58.44,81,79,2.39
431,Preobrazheniye,RU,2022-03-08 18:06:56,42.9019,133.9064,30.24,73,27,4.65
432,Port Augusta,AU,2022-03-08 18:06:56,-32.5,137.7667,60.94,65,0,14.45
433,San Patricio,US,2022-03-08 18:06:57,28.017,-97.5169,51.66,86,100,10.89
434,Geraldton,AU,2022-03-08 18:06:57,-28.7667,114.6,68.41,83,2,6.91
435,Barcelona,ES,2022-03-08 18:05:31,41.3888,2.159,54.57,86,75,8.05
436,Berbera,SO,2022-03-08 18:06:58,10.4396,45.0143,77.52,80,28,8.28
437,Wakkanai,JP,2022-03-08 18:06:58,45.4094,141.6739,27.0,62,26,4.9
438,Muleba,TZ,2022-03-08 18:06:59,-1.8397,31.6544,72.05,70,81,0.98
439,Igrim,RU,2022-03-08 18:06:59,63.1906,64.4162,-25.2,100,64,0.56
440,Faanui,PF,2022-03-08 18:06:59,-16.4833,-151.75,81.12,74,98,14.27
441,Nur,PL,2022-03-08 18:07:00,52.6683,22.3221,31.6,82,98,5.84
442,Horta,PT,2022-03-08 18:07:00,38.5333,-28.6333,62.24,88,75,27.63
443,Ossora,RU,2022-03-08 18:07:01,59.2353,163.0719,31.69,88,100,16.15
444,Teya,RU,2022-03-08 18:07:01,60.3778,92.6267,4.87,89,100,10.04
445,De Aar,ZA,2022-03-08 18:07:02,-30.6497,24.0123,73.53,52,65,6.82
446,Salvador,SV,2022-03-08 18:07:02,13.8333,-88.9167,82.8,29,7,2.68
447,Granville,AU,2022-03-08 18:07:03,-33.8333,151.0167,69.76,88,75,26.46
448,Lasa,IT,2022-03-08 18:07:03,46.6166,10.7002,37.31,79,9,2.73
449,Jumla,NP,2022-03-08 18:03:03,29.2747,82.1838,42.78,40,68,4.63
450,Zilair,RU,2022-03-08 18:07:04,52.2332,57.4392,14.54,98,100,3.06
451,Puerto Escondido,MX,2022-03-08 18:07:04,15.85,-97.0667,85.03,74,40,9.22
452,Bac Lieu,VN,2022-03-08 18:07:05,9.285,105.7244,78.42,78,95,16.84
453,Xushan,CN,2022-03-08 18:07:05,30.1764,121.2457,45.46,70,0,6.55
454,Kirakira,SB,2022-03-08 18:07:05,-10.4544,161.9205,79.83,83,99,2.86
455,Alofi,NU,2022-03-08 18:07:06,-19.0595,-169.9187,80.46,75,99,5.97
456,Albertville,US,2022-03-08 18:07:06,34.2676,-86.2089,52.66,72,75,3.44
457,Matagami,CA,2022-03-08 18:07:07,49.7502,-77.6328,20.3,80,100,8.97
458,Coquimbo,CL,2022-03-08 18:05:13,-29.9533,-71.3436,67.86,69,4,8.41
459,Goure,NE,2022-03-08 18:07:07,13.9835,10.2704,95.02,12,19,7.31
460,Gari,RU,2022-03-08 18:08:08,59.4307,62.3497,-9.02,98,54,3.8
461,Alpharetta,US,2022-03-08 18:03:22,34.0754,-84.2941,59.18,36,73,1.86
462,Trelew,AR,2022-03-08 18:08:09,-43.249,-65.3051,85.87,14,57,35.39
463,Altamont,US,2022-03-08 18:08:09,42.2068,-121.7372,45.9,43,0,5.01
464,Vao,NC,2022-03-08 18:08:10,-22.6667,167.4833,79.25,70,30,3.11
465,Puerto Del Rosario,ES,2022-03-08 18:08:10,28.5004,-13.8627,69.48,63,20,11.5
466,Utiel,ES,2022-03-08 18:08:11,39.5667,-1.2,51.66,58,81,9.6
467,Karymskoye,RU,2022-03-08 18:08:11,51.6167,114.35,18.79,97,86,1.63
468,Kazachinskoye,RU,2022-03-08 18:08:12,57.6953,93.2761,11.05,83,99,11.27
469,Dong Hoi,VN,2022-03-08 18:08:12,17.4833,106.6,66.78,83,14,4.65
470,Banda Aceh,ID,2022-03-08 18:08:13,5.5577,95.3222,75.15,91,100,5.59
471,Bargur,IN,2022-03-08 18:08:13,12.5424,78.3539,71.98,62,3,3.38
472,Odweyne,SO,2022-03-08 18:08:14,9.4092,45.064,75.04,39,32,7.47
473,Somerset,US,2022-03-08 18:04:31,40.5668,-74.5496,49.12,37,0,14.97
474,Diffa,NE,2022-03-08 18:08:14,13.3154,12.6113,92.93,10,69,8.63
475,Nobres,BR,2022-03-08 18:08:15,-14.7203,-56.3275,83.43,76,97,5.08
476,Conceicao Do Araguaia,BR,2022-03-08 18:08:15,-8.2578,-49.2647,82.65,76,82,3.51
477,Tchaourou,BJ,2022-03-08 18:08:16,8.8865,2.5975,85.78,53,43,11.16
478,Boden,SE,2022-03-08 18:08:16,65.8252,21.6886,21.2,100,95,2.42
479,Panama City,PA,2022-03-08 18:06:50,8.9936,-79.5197,89.55,54,40,14.97
480,Remedios,CU,2022-03-08 18:08:17,22.4947,-79.5458,86.92,58,3,18.1
481,Ixtapa,MX,2022-03-08 18:08:18,20.7,-105.2,74.43,73,0,12.66
482,Avera,US,2022-03-08 18:08:18,33.194,-82.5271,71.11,43,96,0.89
483,Hereford,GB,2022-03-08 18:08:18,52.0568,-2.7148,50.05,79,99,1.99
484,Piuma,BR,2022-03-08 18:08:19,-20.8378,-40.7219,82.58,71,2,12.75
485,Vila,PT,2022-03-08 18:08:19,42.0304,-8.1588,45.48,79,53,4.45
486,Urumqi,CN,2022-03-08 18:08:20,43.801,87.6005,32.95,87,0,2.24
487,Nilakkottai,IN,2022-03-08 18:08:21,10.1648,77.8529,75.25,73,47,1.36
488,Gondanglegi,ID,2022-03-08 18:08:21,-7.7479,112.0132,75.36,92,100,6.29
489,Awjilah,LY,2022-03-08 18:08:22,29.1081,21.2869,59.05,74,14,15.7
490,Darnah,LY,2022-03-08 18:08:22,32.767,22.6367,57.02,80,100,11.52
491,Hobyo,SO,2022-03-08 18:06:16,5.3505,48.5268,78.91,69,26,16.15
492,Crotone,IT,2022-03-08 18:08:23,39.0851,17.1178,42.19,81,100,20.62
493,Hovd,MN,2022-03-08 18:08:23,48.0056,91.6419,17.73,65,0,9.62
494,Yaan,NG,2022-03-08 18:08:24,7.3833,8.5667,96.12,29,96,3.98
495,Pangai,TO,2022-03-08 18:08:24,-19.8,-174.35,81.37,77,98,10.54
496,Mackenzie,CA,2022-03-08 18:05:07,55.2999,-123.1698,16.18,90,92,3.78
497,Walvis Bay,NA,2022-03-08 18:08:25,-22.9575,14.5053,62.1,83,44,10.74
498,Pokhara,NP,2022-03-08 18:08:25,28.2333,83.9833,64.54,25,69,7.09
499,Mareeba,AU,2022-03-08 18:08:26,-17.0,145.4333,76.44,90,74,1.95
500,Ocampo,MX,2022-03-08 18:08:26,21.65,-101.5,74.28,27,0,19.66
501,Gornopravdinsk,RU,2022-03-08 18:08:27,60.05,69.9,-17.99,100,99,3.87
502,Kilemary,RU,2022-03-08 18:08:27,56.7783,46.8659,5.25,92,49,6.04
503,Agapovka,RU,2022-03-08 18:08:27,53.2973,59.1348,6.01,98,100,1.92
504,Tual,ID,2022-03-08 18:09:28,-5.6667,132.75,82.8,73,96,3.18
505,Porto Murtinho,BR,2022-03-08 18:09:28,-21.6989,-57.8825,96.78,32,44,8.23
506,Korgen,NO,2022-03-08 18:09:29,66.0771,13.8153,41.31,99,100,4.59
507,Mazagao,BR,2022-03-08 18:09:29,-0.115,-51.2894,80.65,79,98,5.61
508,Komsomolskiy,UZ,2022-03-08 18:09:30,40.4272,71.7189,45.82,73,97,4.99
509,Itatinga,BR,2022-03-08 18:09:30,-23.1017,-48.6158,83.79,52,26,3.24
510,Lanigan,CA,2022-03-08 18:09:30,51.8501,-105.0344,5.76,87,100,16.89
511,Tongliao,CN,2022-03-08 18:09:31,43.6125,122.2653,36.41,75,0,0.81
512,Melfi,IT,2022-03-08 18:09:31,40.9965,15.6514,29.14,80,87,5.84
513,Sakakah,SA,2022-03-08 18:09:32,29.9697,40.2064,68.07,27,100,5.93
514,Harper,LR,2022-03-08 18:09:32,4.375,-7.7169,82.56,78,87,3.22
515,Uige,AO,2022-03-08 18:09:33,-7.6087,15.0613,70.2,96,86,2.28
516,Tuatapere,NZ,2022-03-08 18:09:33,-46.1333,167.6833,53.82,94,100,2.1
517,Kampong Cham,KH,2022-03-08 18:09:34,11.9934,105.4635,79.86,60,41,4.61
518,Honiara,SB,2022-03-08 18:09:34,-9.4333,159.95,78.08,87,99,1.21
519,Tomohon,ID,2022-03-08 18:09:34,1.3346,124.8392,67.14,91,100,1.59
520,Dabat,ET,2022-03-08 18:09:35,12.9842,37.765,68.97,23,79,6.31
521,Beroroha,MG,2022-03-08 18:09:35,-21.6667,45.1667,79.99,64,12,5.41
522,Elko,US,2022-03-08 18:09:36,41.0002,-115.5012,34.74,59,100,18.99
523,Beira,MZ,2022-03-08 18:09:36,-19.8436,34.8389,82.49,74,20,12.66
524,Moindou,NC,2022-03-08 18:09:37,-21.6924,165.677,71.55,74,8,1.66
525,Tyup,KG,2022-03-08 18:09:37,42.7276,78.3648,29.7,75,82,5.35
526,Zabaykalsk,RU,2022-03-08 18:09:37,49.6333,117.3167,27.95,73,100,10.69
527,Soe,ID,2022-03-08 18:09:38,-9.8607,124.284,65.68,94,100,1.1
528,Kununurra,AU,2022-03-08 18:09:38,-15.7667,128.7333,78.78,83,40,8.05
529,Bilibino,RU,2022-03-08 18:09:39,68.0546,166.4372,-1.84,97,86,4.59
530,Energetik,RU,2022-03-08 18:09:39,51.7445,58.7934,9.5,98,100,5.1
531,Kalmunai,LK,2022-03-08 18:09:40,7.4167,81.8167,77.99,77,34,7.29
532,Venado Tuerto,AR,2022-03-08 18:09:40,-33.7456,-61.9688,82.89,25,0,12.77
533,Turayf,SA,2022-03-08 18:09:40,31.6725,38.6637,58.21,26,61,8.05
534,Tecoanapa,MX,2022-03-08 18:09:41,16.5167,-98.75,82.99,56,1,10.31
535,Caibarien,CU,2022-03-08 18:09:41,22.5206,-79.4669,87.12,64,5,18.88
536,Valparaiso,CL,2022-03-08 18:09:42,-33.0393,-71.6273,73.04,51,0,17.27
537,Kidodi,TZ,2022-03-08 18:09:42,-7.6036,37.0044,74.64,94,77,2.98
538,Shache,CN,2022-03-08 18:09:43,38.4167,77.2406,51.71,25,42,3.6
539,Savinskiy,RU,2022-03-08 18:09:46,62.9342,40.1361,-3.98,99,100,3.44
540,Tezu,IN,2022-03-08 18:09:47,27.9167,96.1667,69.89,28,4,5.28
541,Chapais,CA,2022-03-08 18:09:47,49.7834,-74.8492,11.98,79,100,11.72
542,Emerald,AU,2022-03-08 18:09:48,-23.5333,148.1667,77.34,67,1,0.83
543,Abu Dhabi,AE,2022-03-08 18:07:45,24.4667,54.3667,80.71,55,0,1.14
544,Sola,VU,2022-03-08 18:09:49,-13.8833,167.55,82.94,72,100,9.51
545,Aksu,CN,2022-03-08 18:09:49,41.1231,80.2644,50.5,31,97,4.97
546,Srandakan,ID,2022-03-08 18:09:49,-7.9386,110.2506,76.93,92,100,3.76
547,Mana,GF,2022-03-08 18:09:50,5.6592,-53.7767,76.59,90,100,9.6
548,Surt,LY,2022-03-08 18:09:50,31.2089,16.5887,59.02,67,34,16.11
549,Xudat,AZ,2022-03-08 18:09:51,41.631,48.681,41.99,78,51,3.87
550,Celestun,MX,2022-03-08 18:09:51,20.8667,-90.4,85.24,59,14,7.9
551,Oudtshoorn,ZA,2022-03-08 18:10:52,-33.5907,22.2014,66.56,79,16,6.71
552,Thunder Bay,CA,2022-03-08 18:10:52,48.4001,-89.3168,34.29,70,99,3.0
553,Nouadhibou,MR,2022-03-08 18:10:53,20.931,-17.0347,64.69,74,70,23.85
554,Sabzevar,IR,2022-03-08 18:10:53,36.2126,57.6819,54.61,55,86,3.02
555,Wajir,KE,2022-03-08 18:10:54,1.7471,40.0573,90.03,28,100,5.99
556,Jalesar,IN,2022-03-08 18:10:54,27.4833,78.3167,68.67,31,51,4.94
